"gene"	"adj.pval.Origin"	"adj.pval.Treatment"	"adj.pval.LifeStage"	"adj.pval.Origin_x_Treatment"	"adj.pval.Origin_x_LifeStage"	"adj.pval.Treatment_x_LifeStage"	"adj.pval.Origin_x_Treatment_x_LifeStage"	"Length"	"GO_Name"	"GO_IDs"
"Pastreoides17035"	1.0778900798021e-57	0.00928876679024392	0.833504952317072	0.0014437840920516	0.389336749392729	0.870191365518967	1	487	"P:protein dephosphorylation; P:dephosphorylation; P:peptidyl-tyrosine dephosphorylation; protein tyrosine phosphatase activity; phosphatase activity; P:protein dephosphorylation; P:dephosphorylation; P:peptidyl-tyrosine dephosphorylation; protein tyrosine phosphatase activity; phosphatase activity"	"GO:0006470; GO:0016311; GO:0035335; GO:0004725; GO:0016791; GO:0006470; GO:0016311; GO:0035335; GO:0004725; GO:0016791"
"Pastreoides22517"	0.778898007170701	0.262838891025009	0.491114991154988	0.0014437840920516	0.15913454756777	1	0.661387205404108	887	"P:rRNA catabolic process; P:RNA phosphodiester bond hydrolysis, exonucleolytic; 3'-5'-exoribonuclease activity; RNA binding; ribonuclease activity; P:RNA processing; P:rRNA catabolic process; 3'-5'-exoribonuclease activity; enzyme binding; cytoplasmic exosome (RNase complex); centrosome; cytosol; plasma membrane"	"GO:0016075; GO:0090503; GO:0000175; GO:0003723; GO:0004540; GO:0006396; GO:0016075; GO:0000175; GO:0019899; GO:0000177; GO:0005813; GO:0005829; GO:0005886"
"Pastreoides16190"	0.0243695959849267	8.4192406767361e-05	0.264241123431019	0.00152081172389277	0.960386391742342	0.974006145234128	1	425	"P:deoxyribonucleotide biosynthetic process; P:deoxyribonucleotide biosynthetic process; ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor; cytosol"	"GO:0009263; GO:0009263; GO:0004748; GO:0005829"
"Pastreoides29144"	0.412598924372922	0.47388541963484	0.0668653094995477	0.00152081172389277	0.794301249629576	0.710840394998772	0.596130558409615	168	"P:protein phosphorylation; P:phosphorylation; nucleotide binding; protein kinase activity; ATP binding; kinase activity; membrane; integral component of membrane; P:protein phosphorylation; P:phosphorylation; nucleotide binding; protein kinase activity; ATP binding; kinase activity; membrane; integral component of membrane"	"GO:0006468; GO:0016310; GO:0000166; GO:0004672; GO:0005524; GO:0016301; GO:0016020; GO:0016021; GO:0006468; GO:0016310; GO:0000166; GO:0004672; GO:0005524; GO:0016301; GO:0016020; GO:0016021"
"Pastreoides06569"	2.92427879040812e-06	0.735282164756982	0.896016608511049	0.00161885267176095	0.329871634551988	0.757765823201226	0.965162041374877	324	"P:transmembrane transport; cellular anatomical entity"	"GO:0055085; GO:0110165"
"Pastreoides27149"	0.916938090483999	0.801623089685785	0.831714919636982	0.00165896307898789	0.866452183229598	0.801987351657556	0.660905714930454	781	"P:carboxylic acid metabolic process; catalytic activity; carbon-carbon lyase activity; pyridoxal phosphate binding; P:cellular modified amino acid metabolic process; P:carboxylic acid metabolic process; carboxy-lyase activity"	"GO:0019752; GO:0003824; GO:0016830; GO:0030170; GO:0006575; GO:0019752; GO:0016831"
"Pastreoides00279"	0.18585635235232	0.808867547575528	0.848289439366039	0.00166737178009592	0.954704861446958	0.805150769930411	1	739	"P:microtubule-based movement; microtubule motor activity; microtubule motor activity; ATP binding; microtubule binding; P:microtubule-based movement; P:spindle organization; P:localization; microtubule motor activity; protein binding; phosphatidylinositol binding; cytoplasm; microtubule cytoskeleton; intracellular membrane-bounded organelle"	"GO:0007018; GO:0003777; GO:0003777; GO:0005524; GO:0008017; GO:0007018; GO:0007051; GO:0051179; GO:0003777; GO:0005515; GO:0035091; GO:0005737; GO:0015630; GO:0043231"
"Pastreoides03547"	0.547922754234776	0.109488651726954	0.883722244406314	0.00168756949963099	0.752631068130487	0.415026024206539	0.388693511517806	1235	"P:signal transduction; protein binding; phospholipid binding; P:regulation of cellular process; P:Golgi localization; P:establishment of localization in cell; P:establishment of organelle localization; Golgi apparatus; cytoskeleton; membrane"	"GO:0007165; GO:0005515; GO:0005543; GO:0050794; GO:0051645; GO:0051649; GO:0051656; GO:0005794; GO:0005856; GO:0016020"
"Pastreoides09997"	0.679182584887915	0.745274985425713	0.820204178845678	0.00172420986141517	0.824431579241538	0.938749153315723	1	273	"P:nervous system development; P:locomotory behavior; P:protein localization; P:protein metabolic process; P:flagellated sperm motility; P:sperm mitochondrion organization; P:response to insulin; P:social behavior; P:intracellular transport; P:negative regulation of parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization; mitochondrial outer membrane; lysosome; endoplasmic reticulum; Golgi apparatus; cytosol; endosome membrane; dense core granule membrane; sperm midpiece; neuronal dense core vesicle lumen"	"GO:0007399; GO:0007626; GO:0008104; GO:0019538; GO:0030317; GO:0030382; GO:0032868; GO:0035176; GO:0046907; GO:1905090; GO:0005741; GO:0005764; GO:0005783; GO:0005794; GO:0005829; GO:0010008; GO:0032127; GO:0097225; GO:0099013"
"Pastreoides36454"	0.967330294744979	0.826577956875294	0.282253959999426	0.00172868844789025	0.61492827559918	0.772126331592448	1	501	"microtubule binding; P:negative regulation of transcription by RNA polymerase II; P:morphogenesis of a polarized epithelium; P:embryonic camera-type eye development; P:regulation of microtubule polymerization; P:negative regulation of protein-containing complex assembly; P:negative regulation of interferon-beta production; P:embryonic heart tube development; P:post-anal tail morphogenesis; P:intraciliary transport; P:negative regulation of tyrosine phosphorylation of STAT protein; P:embryonic digit morphogenesis; P:pronephros development; P:negative regulation of defense response to virus; P:regulation of DNA binding; P:cilium assembly; P:cerebrospinal fluid circulation; P:negative regulation of smoothened signaling pathway involved in dorsal/ventral neural tube patterning; signaling receptor binding; microtubule binding; centrosome; cytosol; axoneme; intraciliary transport particle B; ciliary transition zone; ciliary basal body; ciliary tip; ciliary base"	"GO:0008017; GO:0000122; GO:0001738; GO:0031076; GO:0031113; GO:0031333; GO:0032688; GO:0035050; GO:0036342; GO:0042073; GO:0042532; GO:0042733; GO:0048793; GO:0050687; GO:0051101; GO:0060271; GO:0090660; GO:1901621; GO:0005102; GO:0008017; GO:0005813; GO:0005829; GO:0005930; GO:0030992; GO:0035869; GO:0036064; GO:0097542; GO:0097546"
"Pastreoides57981"	3.12065522000794e-06	0.0210735947246627	2.55835693041865e-187	0.00177304429281804	3.32302929831956e-10	0.0738624665679858	0.0851683711374621	252	"P:DNA-templated transcription, initiation; P:regulation of transcription by RNA polymerase III; P:cellular response to oxidative stress; P:transcription preinitiation complex assembly; RNA polymerase III type 3 promoter sequence-specific DNA binding; TBP-class protein binding; metal ion binding; transcription factor TIIIB complex; nucleus; transcription preinitiation complex"	"GO:0006352; GO:0006359; GO:0034599; GO:0070897; GO:0001006; GO:0017025; GO:0046872; GO:0000126; GO:0005634; GO:0097550"
"Pastreoides54465"	3.82240369488225e-16	0.937004156172808	0.0152895783098789	0.00186083942249852	0.943682775375954	0.7083832226868	0.808127207020152	374	"P:DNA replication; P:DNA biosynthetic process; nucleotide binding; DNA binding; DNA-directed DNA polymerase activity; P:DNA replication; P:DNA biosynthetic process; nucleotide binding; DNA binding; DNA-directed DNA polymerase activity"	"GO:0006260; GO:0071897; GO:0000166; GO:0003677; GO:0003887; GO:0006260; GO:0071897; GO:0000166; GO:0003677; GO:0003887"
"Pastreoides41859"	1.19925067029444e-20	0.0326595684570085	0.212259736564967	0.00187657686346191	0.866452183229598	0.880104863370742	1	1386	"P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay; RNA binding; protein binding; P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay; P:liver development; P:mRNA export from nucleus; P:response to unfolded protein; P:response to wounding; P:salicylic acid mediated signaling pathway; P:jasmonic acid mediated signaling pathway; P:animal organ regeneration; P:defense response to bacterium; P:long-day photoperiodism; protein binding; telomeric DNA binding; nucleolus; cytosol; polysome; exon-exon junction complex; cytoplasmic ribonucleoprotein granule; perinuclear region of cytoplasm"	"GO:0000184; GO:0003723; GO:0005515; GO:0000184; GO:0001889; GO:0006406; GO:0006986; GO:0009611; GO:0009863; GO:0009867; GO:0031100; GO:0042742; GO:0048571; GO:0005515; GO:0042162; GO:0005730; GO:0005829; GO:0005844; GO:0035145; GO:0036464; GO:0048471"
"Pastreoides15503"	0.0304340010961838	0.047118789338797	0.037407506831417	0.00191519561150059	0.963474696233911	0.462267229235224	0.291472013464121	337	""	""
"Pastreoides31760"	0.916938090483999	0.000659280382123281	0.502170557375374	0.00199915538825985	0.0282525650588243	0.731174980610188	1	168	""	""
"Pastreoides02115"	1.95307173052309e-14	0.110300328448867	0.971257293824256	0.00210690963881185	0.998915767148486	0.999931545357191	0.339699277287257	452	""	""
"Pastreoides31759"	0.881721579580302	0.000868136070808258	0.327386235408465	0.00212536801023574	0.0230366858180855	0.784883525537591	1	408	"P:regulation of transcription by RNA polymerase II; P:apoptotic process; RNA polymerase II cis-regulatory region sequence-specific DNA binding; DNA-binding transcription factor activity, RNA polymerase II-specific; metal ion binding; nucleus; cytoplasm"	"GO:0006357; GO:0006915; GO:0000978; GO:0000981; GO:0046872; GO:0005634; GO:0005737"
"Pastreoides17880"	2.16473053755803e-14	2.37483810442039e-37	6.89531169280358e-10	0.00218423578380787	0.0609643651255185	0.353480088265801	0.0331189645126631	409	"P:DNA replication; nucleotide binding; DNA binding; DNA-directed DNA polymerase activity; P:DNA replication; P:DNA biosynthetic process; nucleotide binding; nucleic acid binding; DNA binding; DNA-directed DNA polymerase activity; transferase activity; nucleotidyltransferase activity; mitochondrion"	"GO:0006260; GO:0000166; GO:0003677; GO:0003887; GO:0006260; GO:0071897; GO:0000166; GO:0003676; GO:0003677; GO:0003887; GO:0016740; GO:0016779; GO:0005739"
"Pastreoides08756"	5.09091742547197e-08	0.0125262702642561	0.426873027264381	0.00228661861711723	0.93148727253772	0.837901757346282	1	290	"P:vesicle-mediated transport; P:OPII-coated vesicle budding; P:positive regulation of TOR1 signaling; structural molecule activity; protein binding; OPII vesicle coat; P:protein import into nucleus; P:positive regulation of TOR signaling; P:protein exit from endoplasmic reticulum; P:cellular response to heat; P:ecdysone-mediated polytene chromosome puffing; P:chitin-based larval cuticle pattern formation; P:positive regulation of transcription initiation from RNA polymerase II promoter; P:protein localization to plasma membrane; P:OPII-coated vesicle cargo loading; chromatin binding; structural molecule activity; identical protein binding; kinetochore; chromatin; nucleoplasm; polytene chromosome puff; lysosomal membrane; endoplasmic reticulum membrane; cytosol; OPII vesicle coat; nuclear pore outer ring; nuclear membrane; GATOR2 complex"	"GO:0016192; GO:0090114; GO:1904263; GO:0005198; GO:0005515; GO:0030127; GO:0006606; GO:0032008; GO:0032527; GO:0034605; GO:0035077; GO:0035293; GO:0060261; GO:0072659; GO:0090110; GO:0003682; GO:0005198; GO:0042802; GO:0000776; GO:0000785; GO:0005654; GO:0005703; GO:0005765; GO:0005789; GO:0005829; GO:0030127; GO:0031080; GO:0031965; GO:0061700"
"Pastreoides00221"	0.803635728121251	0.0265675293999679	0.327458979546157	0.00235708040569701	0.615783051150332	0.209727903475891	0.0811209663589977	231	"P:DNA integration; nucleic acid binding; P:DNA integration; nucleic acid binding"	"GO:0015074; GO:0003676; GO:0015074; GO:0003676"
"Pastreoides00802"	0.997965928651848	0.324999822995797	0.919369581906321	0.00237344775373614	0.147681903652018	0.441735225113581	0.671497665641956	4592	"P:sperm individualization; P:positive regulation of proteasomal ubiquitin-dependent protein catabolic process; P:perineurial glial growth; P:negative regulation of ERK1 and ERK2 cascade; calmodulin binding; ubiquitin protein ligase activity; nucleoplasm; centrosome; P granule; tertiary granule membrane"	"GO:0007291; GO:0032436; GO:0042066; GO:0070373; GO:0005516; GO:0061630; GO:0005654; GO:0005813; GO:0043186; GO:0070821"
"Pastreoides03937"	1.26109446836631e-14	1.48484020217123e-14	0.626684991802613	0.0023946618115918	0.810408092726873	0.974827955891376	0.556121018824107	240	"P:transcription initiation from RNA polymerase II promoter; P:RNA polymerase II preinitiation complex assembly; protein heterodimerization activity; nucleus; transcription factor TIID complex; P:protein phosphorylation; P:mRNA transcription by RNA polymerase II; P:positive regulation by host of viral transcription; P:RNA polymerase II preinitiation complex assembly; P:positive regulation of transcription initiation from RNA polymerase II promoter; P:positive regulation of RNA interference; DNA binding; transcription coactivator activity; RNA polymerase II general transcription initiation factor activity; TBP-class protein binding; vitamin D receptor binding; thyroid hormone receptor binding; protein heterodimerization activity; protein N-terminus binding; transcription factor TIID complex; Golgi apparatus; RIS-loading complex"	"GO:0006367; GO:0051123; GO:0046982; GO:0005634; GO:0005669; GO:0006468; GO:0042789; GO:0043923; GO:0051123; GO:0060261; GO:1900370; GO:0003677; GO:0003713; GO:0016251; GO:0017025; GO:0042809; GO:0046966; GO:0046982; GO:0047485; GO:0005669; GO:0005794; GO:0070578"
"Pastreoides25062"	0.117410132076225	0.751359993510937	0.00132810297797174	0.00239472341431761	0.331684333770049	0.999027565841752	1	328	"protein binding; connexin binding; trans-Golgi network; protein binding; cytoplasm; endomembrane system; intracellular membrane-bounded organelle"	"GO:0005515; GO:0071253; GO:0005802; GO:0005515; GO:0005737; GO:0012505; GO:0043231"
"Pastreoides07138"	8.02122470341182e-05	0.984230656513215	0.805224844789461	0.00248121730595667	1	0.881366885287608	1	1331	"DNA binding; P:negative regulation of transcription by RNA polymerase II; P:circadian regulation of gene expression; P:histone H3-K4 demethylation; P:positive regulation of transcription, DNA-templated; P:regulation of DNA-binding transcription factor activity; P:negative regulation of histone deacetylase activity; transcription cis-regulatory region binding; transcription coactivator activity; zinc ion binding; chromatin DNA binding; histone H3-tri/di/monomethyl-lysine-4 demethylase activity; methylated histone binding; nucleolus; protein-DNA complex"	"GO:0003677; GO:0000122; GO:0032922; GO:0034720; GO:0045893; GO:0051090; GO:1901726; GO:0000976; GO:0003713; GO:0008270; GO:0031490; GO:0034647; GO:0035064; GO:0005730; GO:0032993"
"Pastreoides58703"	0.6976992897655	0.80601831053622	0.583408956151519	0.0025063254712759	0.896858044296003	0.939650780603154	0.856768073885492	1115	"glycosyltransferase activity; P:mycothiol biosynthetic process; magnesium ion binding; acetylglucosaminyltransferase activity; transferase activity; glycosyltransferase activity; metal ion binding; D-inositol-3-phosphate glycosyltransferase activity"	"GO:0016757; GO:0010125; GO:0000287; GO:0008375; GO:0016740; GO:0016757; GO:0046872; GO:0102710"
"Pastreoides21234"	1.03493315475959e-40	0.464491308526432	0.0663728664708233	0.0025074597483381	0.424066332985383	0.462256301298236	0.947740995768056	405	"protein binding; P:hematopoietic progenitor cell differentiation; molecular; function; ADP binding; cellular; component"	"GO:0005515; GO:0002244; GO:0003674; GO:0043531; GO:0005575"
"Pastreoides52297"	7.52402621037266e-59	0.0318432728903594	0.336475088799153	0.00250888733519361	0.14999299420819	0.00331460256981728	0.884355023626947	513	"nucleic acid binding; zinc ion binding; nucleic acid binding; zinc ion binding; nucleic acid binding; zinc ion binding"	"GO:0003676; GO:0008270; GO:0003676; GO:0008270; GO:0003676; GO:0008270"
"Pastreoides51631"	4.45760863230355e-25	0.207603044121598	0.116593173850787	0.00253307305583037	0.772877095168219	0.664566139805503	0.545470643510937	1206	"P:pyruvate metabolic process; P:gluconeogenesis; catalytic activity; pyruvate carboxylase activity; ATP binding; biotin binding; metal ion binding; P:pyruvate metabolic process; P:gluconeogenesis; P:oxaloacetate metabolic process; P:negative regulation of gene expression; P:viral RNA genome packaging; P:viral release from host cell; P:positive regulation by host of viral process; P:positive regulation of phospholipid biosynthetic process; pyruvate carboxylase activity; ATP binding; biotin binding; identical protein binding; metal ion binding; mitochondrial inner membrane; mitochondrial matrix; cytosol"	"GO:0006090; GO:0006094; GO:0003824; GO:0004736; GO:0005524; GO:0009374; GO:0046872; GO:0006090; GO:0006094; GO:0006107; GO:0010629; GO:0019074; GO:0019076; GO:0044794; GO:0071073; GO:0004736; GO:0005524; GO:0009374; GO:0042802; GO:0046872; GO:0005743; GO:0005759; GO:0005829"
"Pastreoides18444"	3.1465763367632e-16	0.000832072419801003	2.12911323841125e-06	0.00273432246531249	0.947765927126529	0.00134382585297065	0.814611506985351	286	"P:transmembrane transport; transmembrane transporter activity; membrane; P:propanoate transport; P:pantothenate transmembrane transport; P:short-chain fatty acid import; P:transport across blood-brain barrier; P:iodide transmembrane transport; P:biotin import across plasma membrane; protein binding; sodium-dependent multivitamin transmembrane transporter activity; lactate transmembrane transporter activity; biotin transmembrane transporter activity; pantothenate transmembrane transporter activity; propionate transmembrane transporter activity; monocarboxylate:sodium symporter activity; integral component of plasma membrane; plasma membrane region"	"GO:0055085; GO:0022857; GO:0016020; GO:0015730; GO:0015887; GO:0015913; GO:0150104; GO:1904200; GO:1905135; GO:0005515; GO:0008523; GO:0015129; GO:0015225; GO:0015233; GO:0015552; GO:0140161; GO:0005887; GO:0098590"
"Pastreoides08126"	0.377195140338032	0.000220052020710913	0.966621973314587	0.0028267778896077	0.559245118672377	0.507499493089755	0.119897153045732	315	""	""
"Pastreoides41327"	2.05541355870453e-14	0.986407704560401	3.80254402052802e-71	0.00283088719132296	0.329871634551988	0.71943048225276	1	376	"ATP binding; cytoplasm; cytoskeleton"	"GO:0005524; GO:0005737; GO:0005856"
"Pastreoides03082"	0.956644929377662	0.676400491732284	0.934215285160412	0.00285869920640044	0.898683908517438	1	0.692755576721065	599	"P:signal transduction; NAD+ nucleosidase activity; P:response to molecule of fungal origin; P:positive regulation of leukocyte migration; P:regulation of dendritic cell cytokine production; P:cell surface pattern recognition receptor signaling pathway; P:MyD88-dependent toll-like receptor signaling pathway; P:learning; P:microglia development; P:negative regulation of actin filament polymerization; P:negative regulation of interleukin-12 production; P:negative regulation of interleukin-17 production; P:positive regulation of chemokine production; P:positive regulation of interferon-beta production; P:positive regulation of interleukin-1 beta production; P:positive regulation of interleukin-12 production; P:positive regulation of interleukin-18 production; P:positive regulation of interleukin-6 production; P:positive regulation of tumor necrosis factor production; P:positive regulation of nitric oxide biosynthetic process; P:positive regulation of transcription by RNA polymerase II; P:positive regulation of inflammatory response; P:negative regulation of phagocytosis; P:defense response to Gram-positive bacterium; P:positive regulation of nitric-oxide synthase biosynthetic process; P:negative regulation of synapse assembly; P:positive regulation of macrophage cytokine production; P:positive regulation of ERK1 and ERK2 cascade; P:cellular response to bacterial lipopeptide; P:cellular response to lipoteichoic acid; P:cellular response to peptidoglycan; P:positive regulation of NIK/N-kappaB signaling; P:positive regulation of xenophagy; amyloid-beta binding; protein binding; hydrolase activity; signaling receptor activity; triacyl lipopeptide binding; diacyl lipopeptide binding; protein-containing complex binding; lipoteichoic acid binding; cytoplasm; external side of plasma membrane; intrinsic component of membrane; Toll-like receptor 2-Toll-like receptor 6 protein complex; intracellular membrane-bounded organelle"	"GO:0007165; GO:0003953; GO:0002238; GO:0002687; GO:0002730; GO:0002752; GO:0002755; GO:0007612; GO:0014005; GO:0030837; GO:0032695; GO:0032700; GO:0032722; GO:0032728; GO:0032731; GO:0032735; GO:0032741; GO:0032755; GO:0032760; GO:0045429; GO:0045944; GO:0050729; GO:0050765; GO:0050830; GO:0051770; GO:0051964; GO:0060907; GO:0070374; GO:0071221; GO:0071223; GO:0071224; GO:1901224; GO:1904417; GO:0001540; GO:0005515; GO:0016787; GO:0038023; GO:0042497; GO:0042498; GO:0044877; GO:0070891; GO:0005737; GO:0009897; GO:0031224; GO:0035355; GO:0043231"
"Pastreoides08576"	9.05347429803399e-05	0.115819453455649	0.931724701348698	0.003120600345234	0.829812526633307	0.9616135201608	1	428	"protein binding; cellular anatomical entity"	"GO:0005515; GO:0110165"
"Pastreoides06417"	0.902303714408361	0.559431934575804	0.806494055130962	0.00328533436627875	0.93116422999277	0.607168709505563	0.526677856648715	966	"protein dimerization activity; P:ion transport; P:calcium activated phospholipid scrambling; transporter activity; cytoplasm; membrane"	"GO:0046983; GO:0006811; GO:0061588; GO:0005215; GO:0005737; GO:0016020"
"Pastreoides06921"	0.0670816298809272	0.0146720818131293	0.409994207626987	0.00331408037905876	0.957331583186945	0.987333417132008	0.729420738893701	502	"P:biological; process; molecular; function; cellular; component; myosin complex"	"GO:0008150; GO:0003674; GO:0005575; GO:0016459"
"Pastreoides21542"	4.99107182823917e-06	0.425566355297928	0.776364982096176	0.00337420073543147	0.929921245683885	0.607951485627957	0.79841796464054	310	"P:mitochondrial translation; structural constituent of ribosome; mitochondrion"	"GO:0032543; GO:0003735; GO:0005739"
"Pastreoides28400"	9.23874586165885e-05	0.0020658965850066	0.0216677486870412	0.00337684256708894	0.769485281436408	0.876121836862582	0.78587615176525	386	"P:nuclear-transcribed mRNA catabolic process, non-stop decay; P:nuclear-transcribed mRNA catabolic process, no-go decay; P:RNA surveillance; P:inner cell mass cell proliferation; P:regulation of translation; P:cell cycle; P:endoderm development; P:stem cell population maintenance; P:positive regulation of BMP signaling pathway; P:ribosome disassembly; P:chromosome organization; P:cell division; P:mesenchymal to epithelial transition; P:nuclear-transcribed mRNA catabolic process, non-stop decay; P:nonfunctional rRNA decay; P:nuclear-transcribed mRNA catabolic process, no-go decay; P:RNA surveillance; P:nucleic acid phosphodiester bond hydrolysis; endonuclease activity; protein binding; metal ion binding; nucleus; cytoplasm"	"GO:0070481; GO:0070966; GO:0071025; GO:0001833; GO:0006417; GO:0007049; GO:0007492; GO:0019827; GO:0030513; GO:0032790; GO:0051276; GO:0051301; GO:0060231; GO:0070481; GO:0070651; GO:0070966; GO:0071025; GO:0090305; GO:0004519; GO:0005515; GO:0046872; GO:0005634; GO:0005737"
"Pastreoides25067"	1.64288460200017e-34	2.96246729927833e-08	0.113006795078802	0.00337737111107339	0.963275391021852	0.7083832226868	0.818100415202904	725	"nucleic acid binding; zinc ion binding; nucleic acid binding; zinc ion binding"	"GO:0003676; GO:0008270; GO:0003676; GO:0008270"
"Pastreoides47944"	0.737739917202028	0.953609439112786	0.872774313752781	0.00337737111107339	0.912462155351162	0.928520393038304	0.453139562224814	989	"P:renal system process; P:ion transport; P:cellular ion homeostasis; P:defense response; P:immune response; P:excretion; P:response to organic substance; P:cellular response to stress; P:cellular protein metabolic process; P:regulation of cellular process; P:response to other organism; P:metal ion homeostasis; P:monovalent inorganic cation homeostasis; P:anion homeostasis; P:organic substance transport; P:metanephric nephron tubule development; protein binding; extracellular space; anchored component of external side of plasma membrane; zymogen granule membrane; cell projection; plasma membrane region"	"GO:0003014; GO:0006811; GO:0006873; GO:0006952; GO:0006955; GO:0007588; GO:0010033; GO:0033554; GO:0044267; GO:0050794; GO:0051707; GO:0055065; GO:0055067; GO:0055081; GO:0071702; GO:0072234; GO:0005515; GO:0005615; GO:0031362; GO:0042589; GO:0042995; GO:0098590"
"Pastreoides54274"	0.143356119614197	0.990493697902452	1.44595430097413e-08	0.00337737111107339	0.726151482175923	0.845389251920173	0.58122451452443	175	"P:DNA replication; P:cellular macromolecule metabolic process; P:DNA biosynthetic process; nucleotide binding; nucleic acid binding; DNA binding; DNA-directed DNA polymerase activity; P:DNA replication; P:cellular macromolecule metabolic process; P:DNA biosynthetic process; nucleotide binding; nucleic acid binding; DNA binding; DNA-directed DNA polymerase activity"	"GO:0006260; GO:0044260; GO:0071897; GO:0000166; GO:0003676; GO:0003677; GO:0003887; GO:0006260; GO:0044260; GO:0071897; GO:0000166; GO:0003676; GO:0003677; GO:0003887"
"Pastreoides12867"	0.000670157399210465	2.66214959835399e-05	0.871693872198662	0.00338131408239857	0.928225713269541	0.883940638225074	1	92	""	""
"Pastreoides03529"	1.50150269232941e-05	0.989689005989792	0.756711414414872	0.00370690680778968	0.460975706221051	0.367366015419153	0.897986233757896	436	"membrane; integral component of membrane; membrane; integral component of membrane"	"GO:0016020; GO:0016021; GO:0016020; GO:0016021"
"Pastreoides15151"	1.06896094541285e-13	3.36123442903395e-09	0.125632405128627	0.00371143258965373	0.74548092157919	0.843744972218745	0.141910202730385	257	"P:regulation of response to reactive oxygen species; nucleus; P:autophagy of mitochondrion; P:regulation of protein phosphorylation; P:multicellular organism aging; P:positive regulation of macroautophagy; P:negative regulation of cell growth; P:DNA damage response, signal transduction by p53 class mediator; P:positive regulation of transcription from RNA polymerase II promoter in response to oxidative stress; P:cellular response to glucose starvation; P:chemical homeostasis; P:cellular response to leucine; P:cellular oxidant detoxification; P:positive regulation of protein localization to nucleus; P:negative regulation of translation in response to endoplasmic reticulum stress; P:negative regulation of TOR1 signaling; P:cellular response to leucine starvation; P:regulation of reactive oxygen species metabolic process; protein binding; oxidoreductase activity, acting on peroxide as acceptor; sulfiredoxin activity; protein-containing complex binding; leucine binding; nucleus; cytosol; nucleotide-activated protein kinase complex; TOR2 complex; GATOR2 complex; Atg1/ULK1 kinase complex"	"GO:1901031; GO:0005634; GO:0000422; GO:0001932; GO:0010259; GO:0016239; GO:0030308; GO:0030330; GO:0036091; GO:0042149; GO:0048878; GO:0071233; GO:0098869; GO:1900182; GO:1902010; GO:1904262; GO:1990253; GO:2000377; GO:0005515; GO:0016684; GO:0032542; GO:0044877; GO:0070728; GO:0005634; GO:0005829; GO:0031588; GO:0031932; GO:0061700; GO:1990316"
